FTH,"MOUNTAIN AVIATION, INC. (BROOMFIELD, CO)"
FTJ,FU TAI BUSINESS JETS CO. LTD.
FTK,NORTH CAROLINA FOREST SERVICE
FTL,FLIGHTLINE
FTM,FLYTEAM AVIATION LTD
FTN,VICTORY AIR LLC
FTO,TROPIC OCEAN AIRWAYS LLC
FTP,"KEYSTONE AERIAL SURVEYS, INC. (PHILADELPHIA, PA)"
FTR,FINIST'AIR
FTT,FLIGHT FAST TRACK
FTU,CHINA CIVIL AVIATION FLIGHT UNIVERSITY
FTX,FX TERRADYNAMICS SA DE CV
FTY,ABC BEDARFSFLUG GMBH
FTZ,FASTJET AIRLINES LTD
FUC,FUMICAR
FUH,"JILIN FIRST INTERNATIONAL AVIATION ACADEMY CO., LTD"
FUJ,FUJAIRAH AVIATION CENTRE
FUL,FIVE FORTY UGANDA LIMITED
FUM,"FUXION LINE MEXICO, S.A. DE C.V."
FUP,FUMIPALMA
FUS,FUMISOL
FUU,FLYUS DOO BEOGRAD
FVA,"CARDINAL/AIR VIRGINIA (LYNCHBURG, VA)"
FVJ,FLY FOR VALUE AVIATION LIMITED (VALUEJET)
FVS,FALCON AVIATION SERVICES
FWD,"FAIR WIND AIR CHARTER (STUART, FL)"
FWI,AIR CARAIBES
FWK,"FLIGHTWORKS, INC. (KENNESAW, GA)"
FWL,"FLORIDA WEST INTERNATIONAL AIRWAYS, INC. (MIAMI, FL)"
FWR,"FLIGHTAWARE (HOUSTON, TX)"
FXA,FLY EXPRESS AIRLINES
FXC,FLEXJET VERTICAL
FXI,"FLUGFELAG ISLANDS, AIR ICELAND CONNECT"
FXP,BUZZ AERO S.R.L.
FXT,FLEXFLIGHT APS
FXW,"ASSOCIATED AIRCRAFT GROUP, INC. ( WAPPINGERA FALLS, NY)"
FXX,FELIX AIRWAYS
FYA,SERVICIOS AEREOS INTEGRALES S.A. (FLYANT)
FYE,EASY LINK AVIATION SERVICES
FYG,FLYING SERVICE
FYJ,FLYJET SP. Z.O.O.
FYL,FLYING GROUP LUXEMBOURG S.A.
FYN,PT. FLYINDO AVIASI NUSANTARA
FYO,FLY YEMEN AIRLINES
FYR,"TRABAJOS AEREOS FOTOGRAFIA Y REPORTAJES, S.L."
FYS,EUROPEAN FLYERS
FYT,BAKHTAR STAR AIRLINES
FYW,FLYWAYS LINHAS AEREAS LTDA.
FZA,FUZHOU AIRLINES CO. LTD.
FZM,TRABAJOS AEREOS DE CORDOBA S.L.
FZW,FLY AFRICA - ZIMBABWE
GAA,GLOABAL AFRICA AVIATION
GAB,AEROBELL AIRLINES
GAC,GLOBEAIR AG
GAD,SOUTH COAST AVIATION (BOURNEMOUTH) LTD
GAE,"SHENZHEN GULF AVIATION CO., LTD."
GAF,GERMAN AIR FORCE
GAG,GREYBIRD AVIATION GROUP
GAH,GA-MA HELICOPTERE
GAI,GELIX AERO
GAJ,"GAMA AVIATION, LLC (SHELTON, CT)"
GAK,GLOBAL AIR TRANSPORT
GAL,"ALIANZA GLANCELOT, C.A. (ALBATROS AIRLINES)"
GAM,GERMAN ARMY
GAO,LIAT (2020) LIMITED
GAP,AIR PHILIPPINES CORPORATION
GAR,GLORY AIRLINE
GAS,"GALENA AIR SERVICE (GALENA, AK)"
GAT,"GULF AIR INC. (NEW IBERIA, LA)"
GAV,GLOBAL REACH AVIATION
GAW,GLOBAL AIRLIFT LIMITED
GAX,"FULL EXPRESS, INC. (SWANTON, OH)"
GBA,GULF AIR BAHRAIN B.S.C.
GBB,GLOBAL AVIATION OPERATIONS (PTY) LTD
GBC,GABON AIRLINES CARGO
GBE,GABON EXPRESS
GBF,GLOBAL AVIATION
GBG,GULLIVAIR
GBH,GLOBAL AVIA HANDLING LIMITED COMPANY
GBJ,"RPS SYSTEM CO., LTD."
GBK,GABON AIRLINES
GBL,UAB GLOBAL AIRWAYS
GBM,BERIEV AIRCRAFT COMPANY
GBN,ATLANTIC AIRLINES
GBO,OGOOUE AIR CARGO
GBQ,GAMBIA BIRD AIRLINES LIMITED
GBR,"RADER AVIATION, INC. (WHITE SULFER SPRINGS, WV)"
GBS,GLOBAL AIR SERVICES NIGERIA LTD
GBX,"GB AIRLINK, INC. (FT. LAUDERDALE, FL)"
GCA,SUNRISE AIRWAYS DOMINICANA
GCB,LIGNES NATIONALES AERIENNES - LINACONGO
GCC,GENERAL ELECTRIC CAPITAL AVIATION SERVICES
GCF,AERONOR
GCI,GUARDIA COSTIERA ITALIANA
GCK,GLOCK AVIATION GMBH
GCL,CARGOLOGIC GERMANY GMBH
GCM,COMAIR FLIGHT SERVICES (PTY) LTD
GCN,"GULF CENTRAL AIRLINES INC. (MELBOURNE, FL.)"
GCR,"TIANJIN AIRLINES CO., LTD"
GCS,SKYWAY AIRLINES
GCW,FLYGAC A/S
GCY,CHC GLOBAL OPERATIONS INTERNATIONAL
GDA,SEVERN AVIATION LTD
GDB,GENDARMERIE BELGE
GDC,"GRAND CHINA AIR CO., LTD"
GDG,"S.P. AVIATION (HAYWARD, CA)"
GDH,GUNEYDOGU HAVACILIK ISLETMESI LTD STD
GDK,GOLDECK-FLUG GES.M.B.H.
GDM,SMALL FLY CO. LTD.
GDN,"GERRY'S DNATA, M/S"
GDQ,"LINCOLN, NE AIR NATIONAL GUARD (LINCOLN, NE)"
GDR,"GADAIR EUROPEAN AIRLINES, S.L."
GDY,LIFEFLIGHT AUSTRALIA PTY LTD
GEA,GLOBAL AVIATION LTD
GEC,"LUFTHANSA CARGO AG, FRANKFURT (MAIN)"
GEE,"AEREO GE, S.A. DE C.V."
GEL,AIRLINE GEO SKY LLC
GEM,AIR AFRICA INTERNATIONAL LTD
GEN,GENSA - GENERAL SERVICES AVIATION
GEO,AMS AIRLINES L.L.C.
GER,GERMAN AIRWAYS GMBH
GES,"GESTAIR, S.A."
GET,"GET HIGH, UNIPESSOAL LDA"
GEX,AERO EXPEDITION LLC
GFA,GULF AIR B.S.C. ( C )
GFC,"GAIL FORCE EXPRESS (JANESVILLE, WI)"
GFD,"GFD GESELLSCHAFT FUER FLUGZIELDARSTELLUNG MBH, HOHN"
GFF,GREAT FLIGHT
GFM,GRAFAIR FLIGHT MANAGMENT AB
GFS,"GULFSTREAM AIRLINES, INC. (SOUTH WINDSOR, CT)"
GFT,G.A.D FLIGHTS LTD
GFV,"GRUPO AERONAUTICO AFA, S.A. DE C.V."
GGA,"FIRST FLYING SQUADRON, INC."
GGC,"CARGO 360, INC. (SEATTLE, WA)"
GGE,GOBIERNO DE LA REPUBLICA DE GUINEA ECUATORIAL
GGG,GENESIS GLOBAL AVIATION LTD
GGL,GIRA GLOBO LDA.
GGN,PIVOT AIRLINES
GGT,TRANS ISLAND AIRWAYS LTD.
GGW,DUKE ENERGY BUSINESS SERVICES LLC
GHA,"GROUP HOLDINGS AVIATION, LLC (FORT WORTH, TX)"
GHF,GHANA AIRFORCE
GHK,VINTAGE WINGS OF CANADA
GHL,"GUILIN GENERAL AVIATION COMPANY, LTD."
GHM,AERO SERVICE BOLIVIA
GHN,AIR GHANA
GHP,"COLVIN AVIATION, INC. (ATHENS, GA)"
GIA,"GARUDA INDONESIA AIRWAYS, PT."
GIN,GIANAIR LTD
GIO,GIO D.O.O.
GJA,1590877AB DBA NORTHSTAR AIR TOURS LTD
GJB,"TRANS-AIR-LINK CO. (MIAMI, FL)"
GJE,"GLOBAL AIR CHARTERS (TETERBORO, NJ)"
GJI,GAINJET IRELAND LTD
GJM,AIRHUB AIRLINES LIMITED
GJS,"GOJET AIRLINES, LLC. (ST. LOUIS, MO)"
GJT,"GETJET AIRLINES, UAB"
GJW,GLOBAL JET ARUBA V.B.A.
GKA,U S ARMY PARACHUTE TEAM
GKS,HANS AIRWAYS
GKY,GAMA AVIATION (CAYMAN) SEZC
GLA,"GREAT LAKES AVIATION LTD (SPENCER, IA)"
GLB,GLOBAL AIR COMPANY LIMITED LIABILITY PARTNERSHIP
GLC,GLOBAL AIRCARGO CO.
GLD,GOLDEN STAR AIR CARGO CO. LTD
GLE,GOLIAF AIR
GLF,"GULFSTREAM AEROSPACE (SAVANNAH, GA)"
GLG,AVIANCA-ECUADOR
GLH,CHEVRON CORPORATION
GLJ,GLOBAL JET AUSTRIA GMBH
GLL,"AIR GEMINI, LDA"
GLO,GOL LINHAS AEREAS S.A.
GLQ,EL QUILADA INTERNATIONAL AVIATION CO. LTD
GLR,CENTRAL MOUNTAIN AIR LTD
GLS,RAF GLIDING SQUADRON (CONVENTIONAL)
GLT,"AERO CHARTER, INC. (CHESTERFIELD, MO)"
GLU,GREAT LAKES AIRWAYS (U) LTD
GLV,GLOBAL AVANTI
GLX,GELIX AIRLINES
GLY,GALAXY AVIATION (PVT) LTD
GMA,GAMA AVIATION LTD
GMC,"GENERAL MOTORS CORPORATION (YPSILANTI, MI)"
GMD,GULF MED AVIATION SERVICES LTD.
GME,"GM HELICOPTERS 102 NE CO., LTD"
GMG,GM HELICOPTERS
GMH,"HUGHES FLYING SERVICE, INC. (MIAMI, FL)"
GMJ,"GAMISA AVIACION, S.L."
GML,G & L AVIATION
GMN,"GARMIN, INC."
GMR,"GOLDEN MYANMAR AIRLINES, PUBLIC COMPANY LTD"
GMS,GHADAMES AIR
GMT,"GRUPOAEREO MONTERREY, S.A. DE C.V."
GNA,"SERVICIOS AEREOS GANA, S.A. DE C.V."
GNC,GUINEA CARGO
GND,"GRAND AIRWAYS, INC. (LAS VEGAS, NV)"
GNF,GREEN FLAG AVIATION CO.LTD
GNJ,GAIN JET AVIATION S.A.
GNR,GAMBIA INTERNATIONAL AIRLINES LTD
GNX,GENEX LTD
GNY,GERMAN NAVY
GNZ,GENERAL AVIATION SERVICES LTD.
GOA,JUST UDO AVIATION PRIVATE LIMITED
GOC,GEOCUBA
GOE,GO AIR TRANSPORT CO. LTD
GOF,"GOF-AIR, S.A. DE C.V."
GOJ,EUROJET AVIATION LTD
GOL,CARGOLAAR CC
GOM,GOMEL AIRLINES
GOP,"GOSPA AIR, S.A. DE C.V."
GOS,GOLDEN SKY AIRLINE
GOW,GO AIRLINES (INDIA) PRIVATE LIMITED
GOZ,GROZNYY AVIA JSC
GPA,"KINGMAN AVIATION, INC. D/B/A GOLDEN PACIFIC AIRLINES (KINGMAN, AZ)"
GPD,"TRADEWIND AVIATION LLC (OXFORD, CT)"
GPL,"GESPLANE SERVICIOS AEREOS, S.L."
GPM,GRUP AIR-MED S.A.
GPR,"GPM AEROSERVICIO, S.A. DE C.V."
GPX,GP AVIATION LTD.
GRA,GUARDIAN AIR ASSET MANAGEMENT (PTY) LTD
GRB,"PHOENIX AIR GROUP, INC. (CARTERSVILLE, GA)"
GRC,"GRACE FLIGHT OF AMERICA (ADDISON, TX)"
GRD,NATIONAL GRID CO
GRE,GREENLANDCOPTER A/S
GRF,GRYPHON AIRLINES SA (PTY) LTD
GRG,GRYPHON AIR CARGO LLC
GRI,AIR CARGO CENTER
GRL,AIR GREENLAND A/S
GRM,"ARIZONA STATE GOVERNMENT, COCHISE COUNTY SHERIFF"
GRN,GRANDE AVIATION
GRP,"GRYPHON AIR, LLC"
GRR,AGROAR - TRABALHOS AEREOS LDA.
GRT,GABON-AIR-TRANSPORT
GRV,EPSILON AVIATION S.A.
GRX,AIRCOMPANY GRODNO
GRY,"NEW YORK STATE POLICE (ALBANY, NY)"
GSA,"GARDEN STATE AIRLINES, INC. (SHREWSBURY, NJ)"
GSC,"GRANDSTAR CARGO INTERNATIONAL AIRLINES CO., LTD"
GSE,CV CARGO S.A.
GSF,"AERONAVES EJECUTIVAS GSF, S.A. DE C.V."
GSG,GS AVIATION (GAMBIA) LIMITED
GSH,GAMA AVIATION FZC
GSI,GOVERNMENT OF THE REPUBLIC OF SLOVENIA
GSJ,G-JET
GSK,"GLOBAL SKY AIRCHARTER CORPORATION (FT. LAUDERDALE, FL)"
GSL,GEOGRAPHIC AIR SURVEYS LTD.
GSM,GESTAIR AVIATION MALTA
GSN,GEOSAN LLC
GSP,GLOBAL FLIGHT SCHOOL
GSS,GSS AIRLINE S.R.L
GST,GLOBAL SUPERTANKER
GSW,CHAIR AIRLINES AG
GSY,"DEVINAIRE, LLC"
GTA,CITY AIRWAYS CO. LTD
GTF,"ELJ AVIATION LLC (SANFORD, FL)"
GTH,"GENERAL AVIATION FLYING SERVICES (TETERBORO, NJ)"
GTI,"ATLAS AIR, INC. (JAMAICA, NY)"
GTP,"AEROTAXI GRUPO TAMPICO, S. A. DE C.V."
GTR,GALISTAIR TRADING LIMITED
GTS,GROUPE TRANSAIR
GTV,"EMPRESA DE AVIACION AEROGAVIOTA, S.A."
GTW,"AMERICAN AIR CHARTER, INC. (CHESTERFIELD, MO)"
GTX,"GTA AIR, INC. (LANCASTER, TX)"
GTY,NATIONAL AVIATION COMPANY
GUC,"PUER GENERAL AVIATION CO., LTD"
GUE,"AERO SERVICIO GUERRERO, S.A. DE C.V."
GUG,EMPRESA GUATEMALTECA DE AVIACION (AVIATECA)
GUJ,GUJARAT AIRWAYS
GUL,"GULL AIR (SO. YARMOUTH, MA)"
GUM,GUM AIR N.V.
GUN,"GRANT AVIATION, INC. (ANCHORAGE, AK)"
GUY,AIR GUYANE SP.
GVA,"GRUPO AERONAUTICO OVA, S.A. DE C.V."
GVN,GAVINA
GWA,"GREAT WESTERN AIR, INC. (SAN DIEGO, CA)"
GWC,GULF WINGS
GWG,GREEN AFRICA AIRWAYS LIMITED
GWI,"GERMANWINGS GMBH, KOELN"
GWL,"GREAT WALL AIRLINES CO., LTD"
GWN,GEWAN AIRWAYS
GWR,AURA AIRLINES SL (GOWAIR)
GWS,GENERAL AIRWAYS
GWW,GLOBAL WINGS SEZC LTD
GWY,"USA 3000 AIRLINES (NEWTOWN SQUARE, PA)"
GWZ,GOLDEN WINGS CHARTER (BAHAMAS)
GXA,GLOBAL CROSSING AIRLINES
GYG,SERVICEAIR
GYP,EAGLE AVIATION
GYR,SNCF SURETE
GYS,GO JET AVIATION HAVACILIK ANONIM SIRKETI
GZP,GAZPROMAVIA
GZQ,ZAGROSJET CO.
GZR,AEROMANAGEMENT GROUP
HAA,HELICOPTEROS AGROFORESTAL LTDA.
HAD,HAITI AVIATION S.A. D/B/A AIR D'AYITI
HAE,"KENMORE CREW LEASING, INC. (KEMMORE, WA)"
HAF,HELLENIC AIR FORCE
HAG,"HAGELAND AVIATION SERVICES, INC. (ANCHORAGE, AK)"
HAH,"HANHWA BUSINESS JET AIRLINES CO., LTD"
HAI,HAI AU AVIATION JOINT STOCK COMPANY
HAJ,"AVIC JOY GENERAL AVIATION CO., LTD."
HAK,PEGASUS HELICOPTER AS
HAL,HAWAIIAN AIRLINES
HAM,HAITI AMBASSADOR AIRLINES
HAN,AUSHAANAIR LIMITED
HAO,HARTY AVIATION
HAP,"HELICOPTEROS AERO PERSONAL, S.A. DE C.V."
HAR,"HARBOR AIRLINES (OAK HARBOR, WA)"
HAS,"AEROCARIBE DE HONDURAS, S. DE R.L. (HONDURAS AIR)"
HAT,AIR HORIZONT
HAU,SKYHAUL PTY LTD
HAV,HAVILAH AIR SERVICES
HAW,"BANGKOK AVIATION CENTER CO., LTD"
HAX,BENAIR AS
HAY,HAYA AVIATION SERVICES LIMITED
HBA,"TRAIL LAKE FLYING SERVICE, INC. D/B/A HARBOR AIR (SEWARD, AK)"
HBB,NIMBUS
HBC,HAITIAN AVIATION LINE S.A.
HBH,"HEBEI AIRLINES CO., LTD"
HBL,HKJ BERMUDA LTD.
HBN,HIBERNIAN AIRLINES
HBR,HEBRIDEAN AIR SERVICES
HBT,"POLIZEIHUBSCHRAUBERSTAFFEL THUERINGEN, ERFURT"
HCA,"LAKE HAVASU AIR SERVICE (LAKE HAVASU CITY, AZ)"
HCB,HELENAIR (BARBADOS)
HCC,HELI AND CO S.A.
HCF,HELICOPTERFLIGHTS LTD
HCG,HELICOPTEROS DE GUATEMALA
HCH,"HELICOPTEROS DEL CARIBE, C.A. (HELICA)"
HCK,HELI-CHARTER LTD
HCO,HEAVY LIFT CONGO
HCP,HELICOPTER
HCR,1903 AVIATION
HCS,HELICHARTER WALES LTD
HCT,CAT HELICOPTERS S.L.
HCV,HALCYON AIR CABO VERDE
HCX,AEROCOM AVIATION OY
HDA,HONG KONG DRAGON AIRLINES (HDA)
HDB,HELIDUBAI
HDC,"HELICOPTEROS DE CATALUNA, S.A."
HDI,"HOTELES DINAMICOS, S.A. DE C.V."
HDL,HENDELL AVIATION OY
HDM,HARLEY-DAVISON MOTOR COMPANY
HDR,HELITRANS AS
HEA,"HELIAVIA-TRANSPORTE AEREO, LDA"
HEB,HELI BERNINA AG
HED,HERITAGE AVIATION DEVELOPMENTS LTD
HEE,"HELIEJECUTIVO, S.A. DE C.V."
HEF,"HELICOPTEROS DEL MARE NOSTRUM, S.A."
HEG,J.J. GRADIN AVIACION
HEI,RICARDO HEIN B. (AEROHEIN LTDA.)
HEL,HELICOL. HELICOPTEROS NACIONALES DE COLOMBIA
HEM,HELICO DE MEXICO SA DE CV
HEN,"HELICOPTEROS Y VEHICULOS NACIONALES AEREOS, S.A. DE C.V."
HEP,"OSLO POLITIDISTRIKT, HELIKOPTERTJENESTEN"
HER,HERA FLIGHT
HES,HOLIDAY EUROPE
HET,TAF HELICOPTERS S.A.
HEV,"HELICOPTEROS EJECUTIVOS, S.A. DE C.V."
HEW,ASA HELI-WATER SP. Z.O.O.
HEX,HONIARA CARGO EXPRESS
HEY,ZONDAJET.COM SP. Z O.O.
HEZ,ARROW AVIATION LTD
HFA,AIR HAIFA LTD.
HFD,BLUE CITY AVIATION LTD
HFJ,"SHENZHEN UNITED BUSINESS JET CO., LTD"
HFL,LEAF - LEASE & FLY LTD
HFM,HI FLY LTD
HFY,SPRINGJET S.A.
HGA,HALLA AIRLINES LTD
HGB,GREATER BAY AIRLINES COMPANY LIMITED
HGD,KOREA AEROSPACE UNIVERSITY
HGE,"MARTIN'S FAMOUS PASTRY SHOPPE, INC. (CHAMBERSBURG, PA)"
HGG,HI AIR
HGH,HENLEY AIR PTY LTD
HGK,FIKA SALAAMA AIRLINES LTD
HGM,PRIMA AIR SDN. BHD
HGO,ONE AIR LIMITED
HGR,HANGAR 8 LTD
HGT,"GMJ AIR SHUTTLE, LLC (MCCLELLAN, CA)"
HHA,"ATLANTIC AIRLINES DE HONDURAS, S. DE R.L."
HHE,HELI-HOLLAND B.V.
HHH,H H HELICOPTERS LTD
HHK,SKY SHUTTLE HELICOPTERS LIMITED
HHN,"HAHN AIR-LINES GMBH, DREIEICH"
HHS,HI-JET HELICOPTER SERVICES N.V.
HIA,"HASKIN AVIATION, LLC"
HIB,"HELIBRAVO AVIACAO, LDA."
HIC,"HELICOPTEROS INSULARES, S.L."
HIF,HELI-IBERICA FOTOGRAMETRIA S.L.
HIL,HELI-ALPES SA
HIM,HIMALAYA AIRLINES PVT. LTD.
HIN,"HOLDING INTERNATIONAL GROUP, S.A. DE C.V."
HIP,"STARSHIP, S.A. DE C.V."
HIS,HADID INTERNATIONAL SERVICES
HJA,AIR HAITI
HJE,"SERVICIOS EJECUTIVOS GOSA, S.A. DE C.V."
HJI,SHIV AIR LIMITED
HJL,HAMLIN JET LTD
HJT,HELIJETIC AIR
HKA,"SUPERIOR AVIATION, INC.(IRON MOUNTAIN/KINGSFORD, MI)"
HKB,"HAWKER BEECHCRAFT CORPORATION (WICHITA, KS)"
HKC,HONG KONG AIR CARGO CARRIER
HKE,HONG KONG EXPRESS AIRWAYS LTD
HKG,GOVERNMENT FLYING SERVICE OF THE HONG KONG SPECIAL ADMINISTRATIVE REGION
HKH,AIR-INVEST LTD
HKI,"WACHOVIA FLIGHT OPERATIONS D/B/A HAWKAIRE (CHARLOTTE, NC)"
HKJ,HONG KONG AIRLINES CORPORATE JET MANAGEMENT LTD
HKL,HAK AIR LIMITED
HKN,"JIM HANKINS AIR SERVICE, INC. (JACKSON, MS)"
HKO,HELICO APS
HKR,TOWER AVIATION MANAGEMENT LLC DBA A2V
HKS,CHC HELIKOPTER SERVICE AS
HKV,INVERSIONES HUCAVEN C.A.
HLA,HELLENIC ARMY
HLB,"HELITRANSPYRINEES, S.L."
HLC,HELICAP
HLE,UK HEMS
HLF,"CENTRAL AIRLINES CO., LTD"
HLG,HELICAPITAL
HLH,HALA AIR CO.
HLI,HELI SECURITE
HLJ,HELLO JETS S.R.L
HLL,HELICENTRE LIVERPOOL LTD
HLN,TAYARAN ALHILALL ALNFTTI
HLP,HELIPISTAS S.L.
HLR,HELI AIR SERVICES
HLS,HAITI AIR FREIGHT
HLT,"HELITAFE, S.A. DE C.V."
HLU,HELI UNION HELI PRESTATIONS
HLV,"HELISERVICIO, S.A. DE C.V."
HLW,HELIWORKS LTDA.
HLY,HELI AIR LTD
HMB,CHC GLOBAL OPERATIONS
HMC,"HELIAMERICA DE MEXICO, S.A. DE C.V."
HMD,"CHARLIE HAMMONDS FLYING SERVICE, INC. (HOUMA, LA)"
HMF,SJOFARTSVERKET
HMJ,AS AILES LIMITED
HML,HAMSAL AIR SERVICES LIMITED
HMO,"HELICOPTER OPERATIONS MEXICO, S. DE R.L. DE C.V."
HMP,PAPAIR TERMINAL S.A.
HMZ,ZAFER HAVACILIK A.S ( ZAFER AVIATION )
HNA,GREEK NAVY (HELLENIC NAVY)
HND,HINTERLAND AVIATION PTY LTD
HNJ,"SOUTHERN JET CO, LTD"
HNL,CHC HELICOPTERS NETHERLANDS
HNR,HAITI NATIONAL AIRLINES (HANA)
HNW,HONEYWELL INTERNATIONAL INC.
HNX,HAINAN AVIATION ACADEMY CO. LTD.
HOA,BALEARES LINK EXPRESS S.L.
HOB,HL AIRCRAFT LLC
HOD,ALHODHOD AIRLINE
HOG,MAHOGANY AIR CHARTERS
HOL,"HOLIDAY AIRLINES, INC. (MORRISTOWN, NJ)"
HON,"HONDA AIRCRAFT COMPANY, INC. (GREENSBORO, NC)"
HOP,HOP!
HOT,VALLETTA AIRLINES
HOV,HOVERFLY DIVISIONE SAM S.R.L.
HOZ,HOZCA AVIATION S.A. DE C.V.
HPA,PEARL AIRWAYS COMPAGNE HAITIENNE
HPE,"IMPERATIVE PRODUCTIONS, LLC"
HPJ,"HOP-A-JET, INC. (FT. LAUDERDALE, FL)"
HPK,"HOPSCOTCH AIR, INC. (FARMINGDALE, NY)"
HPL,"HELIPORTUGAL - TRABALHOS E TRANSPORTE AEREO, REPRESENTACOES, IMPORTACAO E EXPORTACAO, LDA"
HPN,AIRDIALOG
HPO,ALMIRON AVIATION LTD
HPP,"AVIATION PARTNER OF BOYTON BEACH, LLC D/B/A SKY ATLANTIC"
HPR,RICK LUCAS HELICOPTERS LTD
HPY,"HAPPY AIR TRAVELLERS CO., LTD"
HQO,AVINOR
HRA,"HELI-IBERICA, S.A."
HRB,HAITI INTERNATIONAL AIRLINE
HRC,"HARCO AVIATION (HOUSTON, TX)"
HRD,MARSHALL UNIVERSITY BILL NOE FLIGHT SCHOOL
HRE,"FFH SUEDWESTDEUTSCHE VERKEHRSFLIEGERSCHULE, FREIBURG"
HRF,"VETERANS AIRLIFT COMMAND (ST. LOUIS PARK, MN)"
HRN,"HERON LUFTFAHRT GMBH & CO. KG, WALDSHUT-TIENGEN"
HRS,PURSUIT AVIATION
HRT,CHARTRIGHT AIR INC.
HRV,AIRINTER1
HRZ,CROATIAN AIR FORCE (HRVATSKO RATNO ZRAKOPLOVSTVO)
HSA,EAST AFRICAN SAFARI AIR LIMITED
HSC,HELI SERVICE INC.
HSE,HELISCAN AS
HSF,HANSEO UNIVERSITY
HSH,HISPANICA DE AVIACION S.A.
HSI,SWISS HELICOPTER AG
HSJ,"HEBEI HONGSHENG JET CO., LTD"
HSK,HALLA SKY AIR
HSM,HELICOPTER SERVICE MALTA LIMITED
HSN,"H.S. AVIATION CO., LTD"
HSO,"HELI SERVICE INTERNATIONAL GMBH, BREMERHAVEN"
HSR,HELISTAR
HSS,"COMPANIA TRANSPORTES AEREOS DEL SUR, S.A."
HST,"HESTON AIRLINES, UAB"
HSV,HELISERVICES (HK) LTD
HSW,"HELISWISS IBERICA, S.A."
HSY,SKY HELICOPTEROS S.A.
HSZ,HELISWISS INTERNATIONAL AG
HTA,HELI TRANSAIR EUROPEAN AIR SERVICES GMBH
HTB,HELIX-CRAFT AVIATION
HTC,HAITI TRANS AIR S.A.
HTE,"MIDWEST HELICOPTERS DE MEXICO, S.A. DE C.V."
HTH,"HELITT LINEAS AEREAS, S.A."
HTI,HAITI INTERNATIONAL AIR S.A.
HTK,NINGXIA CARGO AIRLINES CO. LTD.
HTM,"HTM HELICOPTER TRAVEL MUNICH GMBH, MUENCHEN"
HTN,HAITI NORTH AIRLINE
HTP,HALA AIR
HTR,"HOLSTENAIR LUFTVERKEHRSSERVICE GMBH & CO. BETRIEBS-KG, LUEBECK"
HTS,HELISTAR SAS
HTT,LATITUDE AIR AMBULANCE
HTY,"GLOBAL AERONAUTICS SOLUTIONS CORP, S.L."
HUA,HUNGARY AIRLINES LTD.
HUB,"HUB AIRLINES, INC. (FT. WAYNE, IN)"
HUC,"AEROLINEAS DE TEHUACAN, S.A. DE C.V."
HUE,HAUTE AVIATION
HUF,HUNGARIAN AIRFORCE
HUN,SOLYOM HUNGARIAN AIRWAYS AIR SERVICE AND TRADING LTD
HUR,"MIAMI AIR CHARTER (MIAMI, FL)"
HUS,"HEUSSLER AIR SERVICE CORP (BUFFALO, NY)"
HUT,"AEROTRANSPORTES HUITZILIN, S.A. DE C.V."
HVK,TURKISH AIR FORCE
HVN,HANG KHONG VIET NAM
HVY,SKY BUS S.A.C.
HWD,HPM INVESTMENTS LTD
HWH,HELICOPTER WORLD
HWK,"FIREHAWK HELICOPTERS, INC."
HWS,STORM HELIWORKS
HXA,"CHINA EXPRESS AIRLINES CO., LTD"
HYA,ALHAYA AVIATION
HYC,HYDRO AIR FLIGHT OPERATIONS
HYD,HYDRO QUEBEC
HYJ,"HAPPY JET CO., LTD"
HYM,HISKY
HYN,SHENZHEN FUNIAN JET AVIATION
HYO,ASTURAVIA
HYP,HYPERION AVIATION LTD
HYR,AIRLINK AIRWAYS
HYS,HISKY EUROPE
HYT,"YTO CARGO AIRLINES CO., LTD."
HYY,HAYWAYS
HZM,HUZIMA
HZR,LOT POLISH AIRLINES S.A.
HZS,AVIATION HORIZONS LTD.
HZY,"HAINAN LILY JET CO., LTD."
IAA,"INAER AVIONES ANFIBIOS, S.A.U."
IAC,IBEX AIR CHARTER
IAD,AIR ASIA (INDIA) LTD.
IAE,"IRAERO, AIRCOMPANY"
IAF,ISRAELI AIR-FORCE
IAG,EPAG - GROUPE AIR FRANCE
IAL,IMATONG AIRLINES LTD
IAM,AERONAUTICA MILITARE ITALIANA
IAN,IBOM AIRLINES LIMITED
IAR,"ILIAMNA AIR TAXI INC. (ILIAMNA, AK)"
IAT,INTERNATIONAL AIR TRANSPORT ASSOCIATION (IATA)
IAV,ISLAND AVIATION LTD
IAW,IRAQI AIRWAYS
IAX,ISLAND EXPRESS AIR INC.
IBB,BINTER CANARIAS
IBC,IBEX AIR CHARTER S.A.R.L.
IBE,"IBERIA - LINEAS AEREAS DE ESPANA, SOCIEDAD ANONIMA OPERADORA"
IBG,"SPRINGFIELD AIR (KANSAS CITY, MO)"
IBJ,"AIR TAXI & CHARTER INTERNATIONAL, S.L."
IBK,NORWEGIAN AIR INTERNATIONAL
IBL,IBL AVIATION LTD
IBR,IBERTOUR SERVICIOS AEREOS S.L.U.
IBS,"COMPANIA OPERADORA DE CORTO Y MEDIO RADIO IBERIA EXPRESS, S.A.U."
IBX,"IBEX AIRLINES CO., LTD"
ICA,INVERSIONES TIRYKA C.A.
ICC,INSTITUTO CARTOGRAFICO DE CATALUNA
ICD,ICARO
ICE,ICELANDAIR
ICF,ICS-AERO SM S.R.L.
